pmid,pmcid,title,journal,insert_time
11548835,PMC3015447,Laparoscopic extracorporeal oophorectomy and ovarian cystectomy in second trimester pregnant obese patients.,JSLS,2023-12-17-22-02-45
12806127,PMC5974892,Dermoid cyst of the floor of the mouth.,ScientificWorldJournal,2023-12-17-22-02-45
1429209,PMC5918982,High incidence of p53 gene mutation in human ovarian cancer and its association with nuclear accumulation of p53 protein and tumor DNA aneuploidy.,Jpn J Cancer Res,2023-12-17-22-02-45
16303056,PMC1308873,Teratoma occupying the left hemithorax.,World J Surg Oncol,2023-12-17-22-02-45
16509974,PMC1420311,Carcinosarcoma of monoclonal origin arising in a dermoid cyst of ovary: a case report.,BMC Cancer,2023-12-17-22-02-45
17490490,PMC1876448,Laparoscopic resection of a torted ovarian dermoid cyst.,World J Emerg Surg,2023-12-17-22-02-45
17592652,PMC1920516,Dermoid cyst of the urinary bladder as a differential diagnosis of bladder calculus: a case report.,J Med Case Rep,2023-12-17-22-02-45
17641723,PMC1906865,The superinfection of a dermoid cyst.,Infect Dis Obstet Gynecol,2023-12-17-22-02-45
17683548,PMC1952065,Dermoid cyst of the pancreas: presentation and management.,World J Surg Oncol,2023-12-17-22-02-45
18221571,PMC2259367,Teratoma of the anterior mediastinum presenting as a cystic neck mass: a case report.,J Med Case Rep,2023-12-17-22-02-45
18549490,PMC2435545,Ruptured ovarian cystic teratoma in pregnancy with diffuse peritoneal reaction mimicking advanced ovarian malignancy: a case report.,J Med Case Rep,2023-12-17-22-02-45
18945367,PMC2577104,Dermoid cyst of the mandibula: a case report.,Cases J,2023-12-17-22-02-45
19075411,PMC2661519,Orbital floor dermoid: an unusual presentation.,Indian J Ophthalmol,2023-12-17-22-02-45
19220896,PMC2649939,Parasitic dermoid cyst managed laparoscopically in a 29-year-old woman: a case report.,J Med Case Rep,2023-12-17-22-02-45
20205883,PMC2827381,Orbital tuberculosis in childhood with intracranial extension: a case report.,Cases J,2023-12-17-22-02-45
20291444,PMC5236121,Mistaken diagnoses; chocolate cysts of the ovary; dermoid cyst of the lung.,Ind Med Gaz,2023-12-17-22-02-45
20505789,PMC2875748,Occurrence and characteristics of head cysts in children.,Eplasty,2023-12-17-22-02-45
21139919,PMC2994478,The managament of rare nasal mass-nasal dermoid sinus cysts: open rhinoplasty.,Rare Tumors,2023-12-17-22-02-45
21430899,PMC3051306,Pilomatricoma as a diagnostic pitfall in clinical practice: report of two cases and review of literature.,Indian J Dermatol,2023-12-17-22-02-45
21976912,PMC3183725,Recurrent adult nasal dermoid cyst.,J Cutan Aesthet Surg,2023-12-17-22-02-45
21977105,PMC3173932,Scalloping characteristics in anterior fontanelle dermoid cyst.,J Pediatr Neurosci,2023-12-17-22-02-45
21985734,PMC3183542,Laparoscopic management of chemical peritonitis caused by dermoid cyst spillage.,JSLS,2023-12-17-22-02-45
22054018,PMC3234201,Diagnosis and management of an immature teratoma during ovarian stimulation: a case report.,J Med Case Rep,2023-12-17-22-02-45
22088230,PMC3226578,Glial heterotopia of the orbit: a rare presentation.,BMC Ophthalmol,2023-12-17-22-02-45
22211083,PMC3222084,Traumatic hemorrhage within a cerebellar dermoid cyst.,Int J Med Sci,2023-12-17-22-02-45
22229037,PMC3249602,Primary Squamous Cell Carcinoma of the Breast during Pregnancy: A Case Report.,Case Rep Med,2023-12-17-22-02-45
22259746,PMC3259427,Clinical Study and Review of Articles (Korean) about Retrorectal Developmental Cysts in Adults.,J Korean Soc Coloproctol,2023-12-17-22-02-45
22315711,PMC3272908,Struma ovarii with papillary thyroid carcinoma.,J Clin Imaging Sci,2023-12-17-22-02-45
22347678,PMC3280002,Dermoid tumor of the lateral wall of the cavernous sinus.,Surg Neurol Int,2023-12-17-22-02-45
22361499,PMC3271409,An unusual case of altered mental status in a young woman.,N Am J Med Sci,2023-12-17-22-02-45
22384287,PMC3290871,Mesenteric dermoid cyst in a child.,Pan Afr Med J,2023-12-17-22-02-45
22567526,PMC3335486,Minilaparotomy a good option in specific cases: a case report of bilateral ovarian germ cell tumor.,Case Rep Obstet Gynecol,2023-12-17-22-02-45
22606529,PMC3350251,Infantile hemangiomas masquerading as other periocular disorders.,Case Rep Pediatr,2023-12-17-22-02-45
22639693,PMC3358959,Intra-axial CNS dermoid cyst.,Asian J Neurosurg,2023-12-17-22-02-45
22705621,PMC6081015,Ruptured intracranial dermoid cyst.,Ann Saudi Med,2023-12-17-22-02-45
22837792,PMC3401668,Posterior fossa dermoid cyst.,J Pediatr Neurosci,2023-12-17-22-02-45
22870157,PMC3410166,Dermoid cyst: A rare intramedullary inclusion cyst.,Asian J Neurosurg,2023-12-17-22-02-45
22953118,PMC3426184,Extradural dermoid cyst of mastoid bone: a case report.,Case Rep Otolaryngol,2023-12-17-22-02-45
23009314,PMC3469404,Giant deep orbital dermoid cyst presenting early in infancy in a Nigerian child: a case report and review of the literature.,J Med Case Rep,2023-12-17-22-02-45
23031759,PMC3954269,A dermoid cyst fistulating with the transverse colon.,Ann R Coll Surg Engl,2023-12-17-22-02-45
23056976,PMC3465894,A case of sublingual dermoid cyst: extending the limits of the oral approach.,Case Rep Otolaryngol,2023-12-17-22-02-45
23091675,PMC3467374,Malignant transformation of an epidermoid cyst in the cerebellopontine angle.,J Korean Neurosurg Soc,2023-12-17-22-02-45
23248482,PMC3519225,Epidermoid cyst of submandibular region.,J Oral Maxillofac Pathol,2023-12-17-22-02-45
23401832,PMC3562605,CT and MR Studies of Giant Dermoid Cyst Associated to Fat Dissemination at the Cortical and Cisternal Cerebral Spaces.,Case Rep Radiol,2023-12-17-22-02-45
23508636,PMC3596585,Ruptured conus medullaris dermoid cyst with fat droplets in the central canal [corrected].,Asian Spine J,2023-12-17-22-02-45
23546378,PMC3579030,Bregmatic dermoid cyst in a patent anterior fontanelle.,J Neurosci Rural Pract,2023-12-17-22-02-45
23590721,PMC3639845,Intramedullary dermoid cyst with relatively atypical symptoms: a case report and review of the literature.,J Med Case Rep,2023-12-17-22-02-45
23646276,PMC3642751,Klippel-Feil syndrome associated with a craniocervico-thoracic dermoid cyst.,Surg Neurol Int,2023-12-17-22-02-45
23741558,PMC3669705,Erratum: correction of title. Ruptured conus medullaris dermoid cyst with fat droplets in the central canal.,Asian Spine J,2023-12-17-22-02-45
23772254,PMC3680906,Dermoid cyst splitting the spinal cord.,J Pediatr Neurosci,2023-12-17-22-02-45
23798854,PMC3687176,Epidermoid cyst localized in the palatine tonsil.,J Oral Maxillofac Pathol,2023-12-17-22-02-45
23833501,PMC3700160,Giant sublingual epidermoid cyst resembling plunging ranula.,Natl J Maxillofac Surg,2023-12-17-22-02-45
23833508,PMC3700167,Accessory oral cavity.,Natl J Maxillofac Surg,2023-12-17-22-02-45
23840991,PMC3693100,Abnormal Elevated CA 19-9 in the Dermoid Cyst: A Sign of the Ovarian Torsion?,Case Rep Obstet Gynecol,2023-12-17-22-02-45
23869280,PMC3707326,Traumatic rupture of an intracranial dermoid cyst: Case report and literature review.,Surg Neurol Int,2023-12-17-22-02-45
23935722,PMC3735589,An unusual dermoid cyst in subcutaneous tissue of the mastoid region: A case report.,Exp Ther Med,2023-12-17-22-02-45
23984194,PMC3743593,Extradural dermoid cyst of the parasellar region: a case report.,Skull Base Rep,2023-12-17-22-02-45
24049605,PMC3775226,A rare clinicopathological presentation of the breast carcinoma; implications and outcome.,Int J Prev Med,2023-12-17-22-02-45
24082940,PMC3783729,"Spinal extradural inclusion dermoid cyst mimicking pseudomeningocele, appearing after 17 years of meningomyelocele repair.",J Pediatr Neurosci,2023-12-17-22-02-45
24250183,PMC3821436,Suprasellar dermoid cyst associated with colloid cyst of the third ventricle: Disordered embryogenesis or a mere coincidence?,J Neurosci Rural Pract,2023-12-17-22-02-45
24327990,PMC3784097,Squamous cell carcinoma arising in an ovarian mature cystic teratoma complicating pregnancy.,Obstet Gynecol Sci,2023-12-17-22-02-45
24349815,PMC3848054,Dermoid cyst of the pancreas: a report of an unusual case and a review of the literature.,Case Rep Pathol,2023-12-17-22-02-45
24470812,PMC3888035,Congenital dermal sinus in mid-dorsal spine with large intramedullary dermoid cyst in an 18-months-old child.,J Pediatr Neurosci,2023-12-17-22-02-45
24505222,PMC3908506,Intracranial lesions with high signal intensity on T1-weighted MR images - review of pathologies.,Pol J Radiol,2023-12-17-22-02-45
24505228,PMC3908513,Spontaneous rupture of intracranial dermoid tumor in a patient with vertigo. Computed tomography and magnetic resonance imaging findings.,Pol J Radiol,2023-12-17-22-02-45
24520476,PMC3850338,Super infection of an ovarian dermoid cyst with actinomyces in an infertile woman.,Int J Fertil Steril,2023-12-17-22-02-45
24575304,PMC3918370,A cross-sectional prospective study of cutaneous lesions in newborn.,ISRN Dermatol,2023-12-17-22-02-45
24696565,PMC3969648,Cytodiagnosis of epidermoid cyst of the upper lip: a common lesion in an uncommon site.,J Lab Physicians,2023-12-17-22-02-45
24741207,PMC3983769,"Ovarian preservation in children for adenexal pathology, current trends in laparoscopic management and our experience.",J Indian Assoc Pediatr Surg,2023-12-17-22-02-45
24778859,PMC3945281,Retrorectal dermoid cyst: a rare clinical entity.,Curr Health Sci J,2023-12-17-22-02-45
24818032,PMC4003773,Unusual dermoid cyst in oral cavity.,Case Rep Pathol,2023-12-17-22-02-45
24891897,PMC4040026,Infected lumbar dermoid cyst mimicking intramedullary spinal cord tumor: Observations and outcomes.,J Pediatr Neurosci,2023-12-17-22-02-45
24891899,PMC4040028,Thoracic congenital dermal sinus associated with intramedullary spinal dermoid cyst.,J Pediatr Neurosci,2023-12-17-22-02-45
24926471,PMC4049558,Extradural dermoid cyst located in the lateral sphenoid ridge.,Brain Tumor Res Treat,2023-12-17-22-02-45
24932203,PMC4052658,Pediatric cervicofacial actinomycosis disclosing an underlying congenital dermoid cyst.,Dent Res J (Isfahan),2023-12-17-22-02-45
24945842,PMC3649183,Infected mesenteric ileocaecal dermoid cyst in a child.,J Surg Case Rep,2023-12-17-22-02-45
25083385,PMC4110133,Dermoid cyst of the infratemporal fossa: case report and review of the literature.,J Neurol Surg Rep,2023-12-17-22-02-45
25097442,PMC4121942,Midline nasal dermoid cyst with Tessier's 0 cleft.,J Nat Sci Biol Med,2023-12-17-22-02-45
25114448,PMC4124687,Trichofolliculoma presenting as lobulated mass: a rare presentation.,Int J Trichology,2023-12-17-22-02-45
25191150,PMC4144289,Craniofacial dermoid cysts: histological analysis and inter-site comparison.,Yale J Biol Med,2023-12-17-22-02-45
25276661,PMC4179373,Dermoid Cyst Excision under Müller Muscle in a Patient with Blepharoptosis.,Arch Plast Surg,2023-12-17-22-02-45
25298725,PMC4178364,Epidermoid cyst of the floor of the mouth.,Natl J Maxillofac Surg,2023-12-17-22-02-45
25400348,PMC4228571,Ectopia cilia with pedigree analysis: Second case report in the world.,Indian J Hum Genet,2023-12-17-22-02-45
25400967,PMC4220574,Anti-NMDA Receptor Encephalitis Presenting as an Acute Psychotic Episode in a Young Woman: An Underdiagnosed yet Treatable Disorder.,Case Rep Psychiatry,2023-12-17-22-02-45
25435984,PMC4246634,Pure primary ovarian squamous cell carcinoma: A case report and review of the literature.,Oncol Lett,2023-12-17-22-02-45
25446381,PMC4533358,Indocyanine green fluorescence endoscopy at endonasal transsphenoidal surgery for an intracavernous sinus dermoid cyst: case report.,Neurol Med Chir (Tokyo),2023-12-17-22-02-45
25449944,PMC4278119,Unusual case of temporal dermoid cyst presenting as oculomotor nerve palsy.,Indian J Ophthalmol,2023-12-17-22-02-45
25540571,PMC4264284,Squamous cell carcinoma arising in mature cystic teratoma of ovary.,J Midlife Health,2023-12-17-22-02-45
25551098,PMC4279972,Oral foregut cyst in the ventral tongue: a case report.,J Korean Assoc Oral Maxillofac Surg,2023-12-17-22-02-45
25667777,PMC4312635,Mature cystic teratoma of the fallopian tube in a postmenopausal woman: a case report and review of the literature.,Case Rep Obstet Gynecol,2023-12-17-22-02-45
25674524,PMC4323429,Rare nonneoplastic cysts of pancreas.,Clin Endosc,2023-12-17-22-02-45
25788824,PMC4354204,Laparoscopic ovarian surgery in children and adolescents.,JSLS,2023-12-17-22-02-45
25937753,PMC4405984,Hair discharging from the frenulum: Unusual presentation of a lingual dermoid cyst.,Natl J Maxillofac Surg,2023-12-17-22-02-45
25949009,PMC4409199,Teratoid cyst of the oral cavity: A rare entity.,J Oral Maxillofac Pathol,2023-12-17-22-02-45
25992046,PMC4399178,Dermoid of the nasopharynx causing neonatal respiratory distress.,Int Arch Otorhinolaryngol,2023-12-17-22-02-45
25992070,PMC4296946,Transpterygoid approach to a dermoid cyst in pterygopalatine fossa.,Int Arch Otorhinolaryngol,2023-12-17-22-02-45
26000005,PMC4426154,Comparison of anti-mullerian hormone level in non-endometriotic benign ovarian cyst before and after laparoscopic cystectomy.,Iran J Reprod Med,2023-12-17-22-02-45
26113964,PMC4479718,A Ruptured Dermoid Cyst of the Cavernous Sinus Extending into the Posterior Fossa.,J Korean Neurosurg Soc,2023-12-17-22-02-45
26157594,PMC4495274,Fever of Unknown Origin: An Unusual Presentation of Anti-N-Methyl-D-Aspartate Receptor Encephalitis.,Infect Chemother,2023-12-17-22-02-45
26167217,PMC4489057,Infected cervico-dorsal dermoid cyst with fluid - fluid level.,J Pediatr Neurosci,2023-12-17-22-02-45
26327968,PMC4546784,[Giant dermoid cyst of the abdominal wall: a rare observation].,Pan Afr Med J,2023-12-17-22-02-45
26413440,PMC4577497,Clinical decision upon resection or observation of ocular surface dermoid lesions with the visual axis unaffected in pediatric patients.,Springerplus,2023-12-17-22-02-45
26425172,PMC4558819,Spinal neural fibrolipoma: A case report and review of the literature.,Asian J Neurosurg,2023-12-17-22-02-45
26555061,PMC4701800,Dermoid cyst of the pancreas: A rare cystic neoplasm.,Int J Surg Case Rep,2023-12-17-22-02-45
26557168,PMC4611896,Posterior fossa infected dermoid with congenital heart disease: A novel hypothesis of an unusual association.,J Pediatr Neurosci,2023-12-17-22-02-45
26586987,PMC4625219,An unusual eyelid mass: Tarsal dermoid cyst.,Saudi J Ophthalmol,2023-12-17-22-02-45
26623226,PMC4648720,Extradural Dermoid Cyst of the Anterior Infratemporal Fossa. Case Report.,J Neurol Surg Rep,2023-12-17-22-02-45
26801904,PMC4724162,Relevance of frozen sections and serum markers in invasive squamous cell carcinoma arising from ovarian mature cystic teratoma: two case reports.,J Med Case Rep,2023-12-17-22-02-45
26862294,PMC4721127,Dermoid cyst of an undescended intra-abdominal testis with torsion: A rare case report.,J Indian Assoc Pediatr Surg,2023-12-17-22-02-45
26904369,PMC4743265,Acquired dorsal intraspinal epidermoid cyst in an adult female.,Surg Neurol Int,2023-12-17-22-02-45
27124066,PMC4998729,Abnormal Magnetic Resonance Imaging Findings in Patients With Sudden Sensorineural Hearing Loss: Vestibular Schwannoma as the Most Common Cause of MRI Abnormality.,Medicine (Baltimore),2023-12-17-22-02-45
27168946,PMC4854038,"Composite split cord malformation associated with a dermal sinus tract, dermoid cyst, and epidural abscess: A case report and review of literature.",Surg Neurol Int,2023-12-17-22-02-45
27330927,PMC4914389,Nasal Dermal Sinus Associated with a Dumbbell-Shaped Dermoid: A Case Report.,J Neurol Surg Rep,2023-12-17-22-02-45
27331138,PMC4899417,Malignant melanoma arising in a mature teratoma: A case report with review of the recent literature.,Gynecol Oncol Rep,2023-12-17-22-02-45
27408663,PMC4921191,Traumatic rupture of an intracranial dermoid cyst.,Radiol Case Rep,2023-12-17-22-02-45
27504448,PMC4958625,Carbon Dioxide Laser Microsurgical Median Glossotomy for Resection of Lingual Dermoid Cysts.,Front Surg,2023-12-17-22-02-45
27508272,PMC4971231,Primary ovarian neuroendocrine tumor arising in association with a mature cystic teratoma: A case report.,Gynecol Oncol Rep,2023-12-17-22-02-45
27520694,PMC4983001,Ruptured dermoid cyst of the lateral cavernous sinus wall with temporary symptoms: a case report.,J Med Case Rep,2023-12-17-22-02-45
27594757,PMC5010063,Epidermoid Cyst of Mandible Ramus: Case Report.,Med Arch,2023-12-17-22-02-45
27606030,PMC4991165,Paired discharging sinuses at medial canthus of left eye and dorsum of nose in a 2-year toddler since birth associated with interfalcial dermoid.,J Pediatr Neurosci,2023-12-17-22-02-45
27617246,PMC5016499,Torsion of Collision Tumor: Dermoid Cyst and Fibrothecoma with Postmenopausal Bleeding.,J Menopausal Med,2023-12-17-22-02-45
27744466,PMC5224435,Posterior fossa ruptured dermoid cyst presenting with hydrocephalus.,Neurosciences (Riyadh),2023-12-17-22-02-45
27807494,PMC5078756,Ovarian Carcinosarcoma and Its Association with Mature Cystic Teratoma and Primary Tubal Carcinoma.,Case Rep Pathol,2023-12-17-22-02-45
27853019,PMC5151161,Can a dermoid cyst lead to an abnormal origin of an extraocular muscle?,Indian J Ophthalmol,2023-12-17-22-02-45
27861396,PMC5120953,Surgical treatments on adult tethered cord syndrome: A retrospective study.,Medicine (Baltimore),2023-12-17-22-02-45
27907820,PMC5134083,Preauricular pilomatricoma: An uncommon entity in a dental pediatric patient.,Int J Surg Case Rep,2023-12-17-22-02-45
27909631,PMC5120966,A Nonoperative Approach for Neurosurgical Management of a Sylvian Fissure Dermoid Cyst.,Cureus,2023-12-17-22-02-45
28018806,PMC5177558,Management of Familial Ovarian Teratoma: The Need for Guidance.,European J Pediatr Surg Rep,2023-12-17-22-02-45
28018955,PMC5176123,Wilms' tumor of the ovary.,Gynecol Oncol Rep,2023-12-17-22-02-45
28050596,PMC5192096,An ovarian mature cystic teratoma evolving in squamous cell carcinoma: A case report and review of the literature.,Gynecol Oncol Rep,2023-12-17-22-02-45
28077165,PMC5225638,Malignant transformation of a long-standing submental dermoid cyst to a carcinosarcoma: a case report.,J Med Case Rep,2023-12-17-22-02-45
28121918,PMC5287942,Intracranial dermoid cyst rupture-related brain ischemia: Case report and hemodynamic study.,Medicine (Baltimore),2023-12-17-22-02-45
28127373,PMC5251190,The Mandibular Angle Hydatid Cyst Mimicking Branchial Cleft Cyst: A Case Report.,Iran J Parasitol,2023-12-17-22-02-45
28144459,PMC5253224,A Rare Coexistence of Retrorectal and Ovarian Cysts: A Case Report.,Iran Red Crescent Med J,2023-12-17-22-02-45
28191116,PMC5024899,Ultrasound of ovarian dermoids - sonographic findings of a dermoid cyst in a 41-year-old woman with an elevated serum hCG.,Australas J Ultrasound Med,2023-12-17-22-02-45
28191138,PMC5025128,Massive ovarian cystic teratomas diagnosed at a rural Nepal camp.,Australas J Ultrasound Med,2023-12-17-22-02-45
28203171,PMC5301128,A Squamous Cell Carcinoma and a Malignant Fibrous Histiocytoma Developing in a Patient with a Mature Cystic Teratoma.,Case Rep Oncol,2023-12-17-22-02-45
28299014,PMC5340050,Deep Orbital Dermoid Cyst Bulging into the Superior Orbital Fissure: Clinical Presentation and Management.,J Ophthalmic Vis Res,2023-12-17-22-02-45
28300929,PMC5325028,Oculoectodermal syndrome: twentieth described case with new manifestations.,An Bras Dermatol,2023-12-17-22-02-45
28381238,PMC5381022,Homozygous germ-line mutation of the PMS2 mismatch repair gene: a unique case report of constitutional mismatch repair deficiency (CMMRD).,BMC Med Genet,2023-12-17-22-02-45
28450777,PMC5389081,Rare Locations of Epidermoid Cyst: Case Reports and Review.,Ethiop J Health Sci,2023-12-17-22-02-45
28484557,PMC5409393,Corpus callosum dermoid cyst: A rare entity.,Asian J Neurosurg,2023-12-17-22-02-45
28523263,PMC5432471,A Rare Case of an Autoamputated Ovary with Mature Cystic Teratoma.,J Menopausal Med,2023-12-17-22-02-45
28529429,PMC5418990,Erratum: Recurrent Adult Nasal Dermoid Cyst.,J Cutan Aesthet Surg,2023-12-17-22-02-45
28540054,PMC5433670,Primary retroperitoneal mature cystic teratoma (dermoid cyst) in a 51-year-old male:Case report and historical literature review.,SAGE Open Med Case Rep,2023-12-17-22-02-45
28553378,PMC5437786,Dermoid of the Posterior Fossa in Chiari II Malformation: The First Reported Case.,J Pediatr Neurosci,2023-12-17-22-02-45
28607282,PMC5485804,Laparoendoscopic single-site adnexal surgery: Preliminary Indian experience.,J Minim Access Surg,2023-12-17-22-02-45
