pmid,pmcid,title,journal,insert_time,has_targz,disease
10402167,PMC3054378,A pathologic study of abdominal lymphangiomas.,J Korean Med Sci,2023-12-17-22-16-26,True,Match
11306753,PMC3054732,Gastric lymphangioma.,J Korean Med Sci,2023-12-17-22-16-26,True,Match
12087203,PMC2713836,Mediastinal lymphangioma and chylothorax: thoracic involvement of Gorham's disease.,Korean J Radiol,2023-12-17-22-16-26,True,Match
13299427,PMC2480258,Neonatal respiratory obstruction due to hygroma colli cysticum.,Ulster Med J,2023-12-17-22-16-26,True,NotMatch
14726645,PMC2698106,Prenatal sonographic and MR imaging findings of extensive fetal lymphangioma: a case report.,Korean J Radiol,2023-12-17-22-16-26,True,Match
15201516,PMC2816851,Intrapulmonary cystic lymphangioma in a 2-month-old infant.,J Korean Med Sci,2023-12-17-22-16-26,True,Match
15651774,PMC2475458,Acute presentation of lymphangioma of the retroperitoneum.,Ulster Med J,2023-12-17-22-16-26,True,Match
15702222,PMC5936490,Solitary endobronchial lymphangioma: a case report and review of literature.,ScientificWorldJournal,2023-12-17-22-16-26,True,Match
16154823,PMC1665244,Tumours of the spleen.,Cancer Imaging,2023-12-17-22-16-26,True,NotMatch
16259073,PMC2810581,Recurrent retroperitoneal cystic lymphangioma.,Yonsei Med J,2023-12-17-22-16-26,True,Match
16359555,PMC1352359,Hemangiopericytoma of the spleen: unusual presentation as multiple abscess.,World J Surg Oncol,2023-12-17-22-16-26,True,NotMatch
16759365,PMC1479837,Bilateral symmetrical lymphangiomas of the gingiva: case report.,Diagn Pathol,2023-12-17-22-16-26,True,Match
17143033,PMC2667616,Generalized lymphangiomatosis: radiologic findings in three pediatric patients.,Korean J Radiol,2023-12-17-22-16-26,True,Match
17192181,PMC1770937,A huge omental lymphangioma with extension into labia majorae: a case report.,BMC Surg,2023-12-17-22-16-26,True,Match
17584918,PMC1906778,Cavernous lymphangioma of the breast.,World J Surg Oncol,2023-12-17-22-16-26,True,Match
17584927,PMC1925108,Elevated expression of VEGFR-3 in lymphatic endothelial cells from lymphangiomas.,BMC Cancer,2023-12-17-22-16-26,True,Match
17722248,PMC2628053,Spontaneous regression of a cystic tumor in a postpartum woman; is it a cystic lymphangioma?,Yonsei Med J,2023-12-17-22-16-26,True,Match
17939338,PMC2687694,Unusual presentation of cystic lymphangioma of the gallbladder.,Korean J Intern Med,2023-12-17-22-16-26,True,Match
18159600,PMC2628184,A case of cardiac lymphangioma presenting as a cystic mass in the right atrium.,Yonsei Med J,2023-12-17-22-16-26,True,Match
18493465,PMC2362595,Endoscopic resection of esophageal lymphangioma incidentally discovered.,Diagn Ther Endosc,2023-12-17-22-16-26,True,Match
18629354,PMC2464749,Kaposiform hemangioendothelioma with distant lymphangiomatosis without an association to Kasabach-Merritt-Syndrome in a female adult!,Vasc Health Risk Manag,2023-12-17-22-16-26,True,Match
18783617,PMC2553056,Cystic lymphangioma of the lesser sac presenting as acute appendicitis: A case report.,Cases J,2023-12-17-22-16-26,True,Match
18811950,PMC2557020,Broad ligament cystic lymphangioma: a case report.,J Med Case Rep,2023-12-17-22-16-26,True,Match
18928529,PMC2596096,Expression of interleukin-17RC protein in normal human tissues.,Int Arch Med,2023-12-17-22-16-26,True,NotMatch
19412523,PMC2672190,Small bowel volvulus induced by mesenteric lymphangioma in an adult: a case report.,Korean J Radiol,2023-12-17-22-16-26,True,Match
19476658,PMC2701920,Diagnostic problems with parasitic and non-parasitic splenic cysts.,BMC Surg,2023-12-17-22-16-26,True,NotMatch
19668192,PMC2882165,Alternatively spliced vascular endothelial growth factor receptor-2 is an essential endogenous inhibitor of lymphatic vessel growth.,Nat Med,2023-12-17-22-16-26,True,NotMatch
19946493,PMC2783138,A rare case of lymphangioma of the scrotum in a 3 year old boy: a case report.,Cases J,2023-12-17-22-16-26,True,Match
19946589,PMC2783052,Pediatric chylolymphatic mesenteric cyst - a separate entity from cystic lymphangioma: a case series.,J Med Case Rep,2023-12-17-22-16-26,True,Match
19949686,PMC2775878,Acquired omental cystic lymphangioma after subtotal gastrectomy: a case report.,J Korean Med Sci,2023-12-17-22-16-26,True,Match
20046502,PMC2799640,"Lymphangiomatosis involving the inferior vena cava, heart, pulmonary artery and pelvic cavity.",Korean J Radiol,2023-12-17-22-16-26,True,Match
20062588,PMC2803988,Benign mesenteric lymphangioma presenting as acute pancreatitis: a case report.,Cases J,2023-12-17-22-16-26,True,Match
20300183,PMC2836381,Does plasminogen activator inhibitor-1 drive lymphangiogenesis?,PLoS One,2023-12-17-22-16-26,True,NotMatch
20300350,PMC2840899,Lymphangioma circumscriptum (microcystic lymphatic malformation): palliative coagulation using radiofrequency current.,J Cutan Aesthet Surg,2023-12-17-22-16-26,True,Match
20418997,PMC2856365,Extensive congenital vulvar lymphangioma mimicking genital warts.,Indian J Dermatol,2023-12-17-22-16-26,True,Match
20640084,PMC2900040,Anaesthetic consideration in macroglossia due to lymphangioma of tongue: a case report.,Indian J Anaesth,2023-12-17-22-16-26,True,Match
20704732,PMC2931496,Hemolymphangioma of the lower extremities in children: two case reports.,J Orthop Surg Res,2023-12-17-22-16-26,True,Match
20713317,PMC2943678,Primary and secondary neoplasms of the spleen.,Cancer Imaging,2023-12-17-22-16-26,True,NotMatch
20835330,PMC2931127,Bilateral renal lymphangioma - An incidental finding.,Indian J Nephrol,2023-12-17-22-16-26,True,Match
20842254,PMC2934585,Computed tomography findings in bilateral perinephric lymphangiomatosis.,Urol Ann,2023-12-17-22-16-26,True,Match
20877614,PMC2938560,Lymphangioma circumscriptum of the scrotum following vasectomy.,Indian J Urol,2023-12-17-22-16-26,True,Match
21139927,PMC2994469,Giant mesenteric cystic lymphangioma presenting with abdominal pain and masquerading as a gynecologic malignancy.,Rare Tumors,2023-12-17-22-16-26,True,Match
21139961,PMC2994526,Sclerosing angiomatoid nodular transformation of the spleen masquerading as a sarcoma metastasis.,Rare Tumors,2023-12-17-22-16-26,True,NotMatch
21234247,PMC3019590,Sclerosing angiomatoid nodular transformation of the spleen masquerading as a sarcoma metastasis.,Rare Tumors,2023-12-17-22-16-26,True,NotMatch
21430825,PMC3047730,Cystic hygroma: an overview.,J Cutan Aesthet Surg,2023-12-17-22-16-26,True,NotMatch
21430837,PMC3047742,Different Modalities Used to Treat Concurrent Lymphangioma of Chest wall and Scrotum.,J Cutan Aesthet Surg,2023-12-17-22-16-26,True,Match
21483503,PMC3066714,Retroperitoneal and genital lymphangioma therapeutic challenges in a developing country.,Libyan J Med,2023-12-17-22-16-26,True,Match
21483540,PMC3066745,Cystic hygroma in an adult; a case report.,Libyan J Med,2023-12-17-22-16-26,True,NotMatch
21483541,PMC3066740,Congenital orbital lymphangioma in a 20-years old girl a case report and review of literature.,Libyan J Med,2023-12-17-22-16-26,True,Match
21572798,PMC3088942,Lymphangioma circumscriptum treated with radiofrequency ablation.,Indian J Dermatol,2023-12-17-22-16-26,True,Match
21602970,PMC3092083,Adult Intussusception due to Cecal Lymphangioma: A Case Report.,J Korean Soc Coloproctol,2023-12-17-22-16-26,True,Match
21605441,PMC3118378,Kaposiform hemangioendothelioma in tonsil of a child associated with cervical lymphangioma: a rare case report.,World J Surg Oncol,2023-12-17-22-16-26,True,Match
21677810,PMC3104538,Imaging of pericardial lymphangioma.,Ann Pediatr Cardiol,2023-12-17-22-16-26,True,Match
21687586,PMC3114408,Primary lymphangioma of the tonsil: a case report.,Case Rep Med,2023-12-17-22-16-26,True,Match
21702933,PMC3141733,Digging deeper into lymphatic vessel formation in vitro and in vivo.,BMC Cell Biol,2023-12-17-22-16-26,True,NotMatch
21712979,PMC3124319,Cystic lymphangioma of the pancreas with spontaneous rupture: report of a case.,Case Rep Gastroenterol,2023-12-17-22-16-26,True,Match
21772599,PMC3132915,Cervicofacial actinomycosis mimicking lymphangioma circumscriptum.,Indian J Dermatol,2023-12-17-22-16-26,True,Match
21772882,PMC3129060,Cystic hygroma: anesthetic considerations and review.,J Res Med Sci,2023-12-17-22-16-26,True,NotMatch
21892928,PMC3183036,Laparoscopic resection of a lymphangiomatous cyst of the colon: a case report.,J Med Case Rep,2023-12-17-22-16-26,True,Match
21938186,PMC3168007,"Cervical cystic lymphangioma in an adult, diagnosed on FNAC.",J Cytol,2023-12-17-22-16-26,True,Match
22028576,PMC3199426,Vulval metastasis from squamous cell carcinoma of the cervix clinically presenting as lymphangioma circumscriptum.,Ann Dermatol,2023-12-17-22-16-26,True,Match
22066082,PMC3205378,A giant retroperitoneal lymphangioma in a patient with neurofibromatosis type 1.,J Korean Surg Soc,2023-12-17-22-16-26,True,Match
22066085,PMC3205361,Cystic lymphangioma of the pancreas mimicking pancreatic pseudocyst.,J Korean Surg Soc,2023-12-17-22-16-26,True,Match
22066114,PMC3204568,Cystic lymphangioma of the pancreas.,J Korean Surg Soc,2023-12-17-22-16-26,True,Match
22114434,PMC3220150,Case series on vascular malformation and their review with regard to terminology and categorization.,Contemp Clin Dent,2023-12-17-22-16-26,True,NotMatch
22145071,PMC3229204,Giant cystic lymphangioma of the small bowel mesentery: case report.,Pan Afr Med J,2023-12-17-22-16-26,True,Match
22263192,PMC3249344,Bilateral Mediastinal Lymphangiohemangiomas Containing Anomalous Venous Components - A case report -.,Korean J Thorac Cardiovasc Surg,2023-12-17-22-16-26,True,NotMatch
22263193,PMC3249345,Chylopericardium Secondary to Lymphangiomyoma - A case report -.,Korean J Thorac Cardiovasc Surg,2023-12-17-22-16-26,True,NotMatch
22263194,PMC3249346,Cavernous lymphangioma arising in the chest wall 19 years after excision of a cystic hygroma.,Korean J Thorac Cardiovasc Surg,2023-12-17-22-16-26,True,Match
22279495,PMC3265190,Lymphangioma: Is intralesional bleomycin sclerotherapy effective?,Biomed Imaging Interv J,2023-12-17-22-16-26,True,Match
22324018,PMC3273697,Giant mesenteric cystic lymphangioma originating from the lesser omentum in the abdominal cavity.,J Gastric Cancer,2023-12-17-22-16-26,True,Match
22408660,PMC3296405,Iniencephaly clausus: A case report with review of literature.,J Pediatr Neurosci,2023-12-17-22-16-26,True,NotMatch
22435002,PMC3275871,Idiopathic masseter muscle hypertrophy.,Ethiop J Health Sci,2023-12-17-22-16-26,True,NotMatch
22442559,PMC3304185,Cystic hygroma.,Natl J Maxillofac Surg,2023-12-17-22-16-26,True,NotMatch
22442618,PMC3304219,Lymphangioma of the tongue.,Natl J Maxillofac Surg,2023-12-17-22-16-26,True,Match
22511911,PMC3326998,MR imaging of hepatic lymphangioma.,Korean J Hepatol,2023-12-17-22-16-26,True,Match
22529452,PMC3326847,Cutaneous lymphangiectasia of the vulva secondary to tuberculosis.,Indian J Sex Transm Dis AIDS,2023-12-17-22-16-26,True,NotMatch
22557912,PMC3341747,Oral lymphangioma - Case reports and review of literature.,Contemp Clin Dent,2023-12-17-22-16-26,True,Match
22606529,PMC3350251,Infantile hemangiomas masquerading as other periocular disorders.,Case Rep Pediatr,2023-12-17-22-16-26,True,NotMatch
22606623,PMC3350296,A case of laparoscopic excision of a huge retroperitoneal cystic lymphangioma.,Case Rep Urol,2023-12-17-22-16-26,True,Match
22615519,PMC3352644,Secondary lymphangioma of vulva: a report of two cases.,Indian J Dermatol,2023-12-17-22-16-26,True,Match
22649349,PMC3362239,A rare presentation of conjunctival myxoma with pain and redness: case report and literature review.,Case Rep Ophthalmol,2023-12-17-22-16-26,True,NotMatch
22666617,PMC3362820,Conjunctival lymphangioma: a case report and brief review of the literature.,Case Rep Ophthalmol Med,2023-12-17-22-16-26,True,Match
22826732,PMC3396873,Giant cystic lymphangioma of the mesentery: varied clinical presentation of 3 cases.,Pan Afr Med J,2023-12-17-22-16-26,True,Match
22826784,PMC3401155,Cystic pancreatic lymphangioma.,Rare Tumors,2023-12-17-22-16-26,True,Match
22876775,PMC3459722,Lymphangioma circumscriptum in the scrotum: a case report.,J Med Case Rep,2023-12-17-22-16-26,True,Match
22880185,PMC3412181,"The surgical experience for retroperitoneal, mesenteric and omental cyst in children.",J Korean Surg Soc,2023-12-17-22-16-26,True,NotMatch
23060708,PMC3461790,Intralesional bleomycin in lymphangioma: an effective and safe non-operative modality of treatment.,J Cutan Aesthet Surg,2023-12-17-22-16-26,True,Match
23185676,PMC3502743,Cavernous Hemangiolymphangioma of the Testis without Cutaneous Hemangiomatosis in an Elderly Patient.,Korean J Urol,2023-12-17-22-16-26,True,Match
23197988,PMC3502873,Huge cystic lymphangioma of the pancreas mimicking pancreatic cystic neoplasm.,Case Rep Med,2023-12-17-22-16-26,True,Match
23198248,PMC3502815,Omental lymphangioma in adults-rare presentation report of a case.,Case Rep Surg,2023-12-17-22-16-26,True,Match
23277887,PMC3525287,Scrotal lymphangioma - a rare cause of scrotal swelling.,APSP J Case Rep,2023-12-17-22-16-26,True,Match
23420463,PMC3572975,Adrenal lymphangioma removed by a retroperitoneoscopic procedure.,Oncol Lett,2023-12-17-22-16-26,True,Match
23533897,PMC3600274,Retroperitoneal cystic lymphangioma: a diagnostic and surgical challenge.,Case Rep Pediatr,2023-12-17-22-16-26,True,Match
23741694,PMC3671005,Transumbilical scarless surgery with thoracic trocar: easy and low-cost.,J Korean Surg Soc,2023-12-17-22-16-26,True,NotMatch
23781364,PMC3677625,Lymphangioma-Like Kaposi's Sarcoma Presenting as Gangrene.,Case Rep Oncol Med,2023-12-17-22-16-26,True,Match
23798913,PMC3678144,Observation of lymphangioma of the duodenum by a magnifying endoscope with a narrow-band imaging system.,Case Rep Gastroenterol,2023-12-17-22-16-26,True,Match
23984233,PMC3752475,Extensive and invasive lymphangioma circumscriptum in a young female: A rare case report and review of the literature.,Indian Dermatol Online J,2023-12-17-22-16-26,True,Match
23984237,PMC3752479,Cavernous lymphangioma: Two case reports.,Indian Dermatol Online J,2023-12-17-22-16-26,True,Match
23986836,PMC3738345,A case of lymphatic malformation/lymphangioma of the scrotum.,Acta Radiol Short Rep,2023-12-17-22-16-26,True,Match
23986850,PMC3738359,Unusual imaging profile of a solitary splenic lymphangioma.,Acta Radiol Short Rep,2023-12-17-22-16-26,True,Match
24040608,PMC3754415,Lymphangioma presenting as juxta-articular swelling in children: a case series.,APSP J Case Rep,2023-12-17-22-16-26,True,Match
24127269,PMC3846933,Non-contrast 3D MR lymphography of retroperitoneal lymphatic aneurysmal dilatation: a continuous spectrum of change from normal variants to cystic lymphangioma.,Insights Imaging,2023-12-17-22-16-26,True,Match
24143329,PMC3797952,Retroperitoneal cystic lymphangioma diagnosed by endoscopic ultrasound-guided fine needle aspiration.,Clin Endosc,2023-12-17-22-16-26,True,Match
24228212,PMC3823387,Lymphangioma circumscriptum in an adult: an unusual oral presentation.,J Clin Imaging Sci,2023-12-17-22-16-26,True,Match
24303224,PMC3835813,Adrenal lymphangioma mimicking renal cyst: a case report and review of the literature.,Case Rep Urol,2023-12-17-22-16-26,True,Match
24348540,PMC3855980,Small intestinal tumours.,Gastroenterol Res Pract,2023-12-17-22-16-26,True,NotMatch
24396614,PMC3876770,Acquired vulvar lymphangioma circumscriptum.,Case Rep Dermatol Med,2023-12-17-22-16-26,True,Match
24516849,PMC3905332,Epidermoid cyst of spleen mimicking splenic lymphangioma.,Adv Biomed Res,2023-12-17-22-16-26,True,Match
24575003,PMC3934613,Successful Treatment of Congenital Lymphangioma Circumscriptum of the Vulva with CO2 and Long-Pulsed Nd:YAG Lasers.,Case Rep Dermatol,2023-12-17-22-16-26,True,Match
24581109,PMC4054826,Cystic lymphangioma of pericardium presenting as isolated chylopericardium - a case report.,Indian Heart J,2023-12-17-22-16-26,True,Match
24665431,PMC3961620,Surgical resection of acquired vulvar lymphangioma circumscriptum.,Arch Plast Surg,2023-12-17-22-16-26,True,Match
24716035,PMC3970247,Multicystic benign cystic mesothelioma presenting as a pelvic mass.,Case Rep Obstet Gynecol,2023-12-17-22-16-26,True,NotMatch
24761426,PMC3994622,Mammary duct ectasia with bloody nipple discharge in a child.,Ann Surg Treat Res,2023-12-17-22-16-26,True,NotMatch
24826321,PMC4010027,Cystic lymphangioma as a cause of massive abdominal hemorrhage.,Case Rep Crit Care,2023-12-17-22-16-26,True,Match
24834265,PMC4017508,A patient with cystic lymphangioma in pancreas.,Gastroenterol Hepatol Bed Bench,2023-12-17-22-16-26,True,Match
24885483,PMC4045944,Neck swelling from a retropharyngeal abscess caused by penicillin-resistant Streptococcus pneumoniae: a case report.,BMC Res Notes,2023-12-17-22-16-26,True,NotMatch
24960673,PMC3862254,Giant mesenteric cystic lymphangioma of mesocolic origin in an asymptomatic adult patient.,J Surg Case Rep,2023-12-17-22-16-26,True,Match
24960684,PMC3862248,"An unusual cause of ""appendicular pain"" in a young girl: mesenteric cystic lymphangioma.",J Surg Case Rep,2023-12-17-22-16-26,True,Match
25004298,PMC4678677,Mesenteric cyst: abdominal lymphangioma.,Arq Bras Cir Dig,2023-12-17-22-16-26,True,Match
25018798,PMC4085975,[Cystic lymphangioma of the lesser sac].,Pan Afr Med J,2023-12-17-22-16-26,True,Match
25018818,PMC4085887,[Lymphangioma circumscriptum].,Pan Afr Med J,2023-12-17-22-16-26,True,Match
25038213,PMC4131310,Lymphangioma of the ileocecal valve clinically masquerading as a submucosal small intestinal GIST: report of a case and literature review.,Saudi J Gastroenterol,2023-12-17-22-16-26,True,Match
25120699,PMC4114701,Giant primary cystic mediastinal lymphangioma: A case report.,Oncol Lett,2023-12-17-22-16-26,True,Match
25191417,PMC4153197,Mediastinal lymphangioma in a child.,Tanaffos,2023-12-17-22-16-26,True,Match
25207258,PMC4157512,Surgical resection of thoracic duct lymphangioma.,Korean J Thorac Cardiovasc Surg,2023-12-17-22-16-26,True,Match
25210370,PMC4157266,Oral lymphangioma of the buccal mucosa a rare case report.,J Pharm Bioallied Sci,2023-12-17-22-16-26,True,Match
25237663,PMC4166370,Perirenal lymphangiomatosis.,World J Mens Health,2023-12-17-22-16-26,True,Match
25279280,PMC4169228,Solitary hepatic lymphangioma: a one-case report.,Springerplus,2023-12-17-22-16-26,True,Match
25298728,PMC4178367,Dumbbell-shaped lymphangioma of neck and thorax.,Natl J Maxillofac Surg,2023-12-17-22-16-26,True,Match
25328741,PMC4195264,Cases of atypical lymphangiomas in children.,Case Rep Pediatr,2023-12-17-22-16-26,True,Match
25356264,PMC4184608,Acute small bowel volvulus in a 2-month-old infant.,Clin Case Rep,2023-12-17-22-16-26,True,NotMatch
25427442,PMC4289367,Klippel-Trenaunay syndrome presenting with acanthocytosis and splenic and retroperitoneal lymphangioma: a case report.,J Med Case Rep,2023-12-17-22-16-26,True,Match
25431732,PMC4241246,Mediastinal cystic lymphangioma in a patient with situs inversus totalis.,Case Rep Surg,2023-12-17-22-16-26,True,Match
25460481,PMC4275971,Case report: HIV negative isolated scrotal Kaposi's sarcoma.,Int J Surg Case Rep,2023-12-17-22-16-26,True,NotMatch
25548704,PMC4273562,Cervical cystic hygroma in an adult.,Case Rep Pathol,2023-12-17-22-16-26,True,NotMatch
25551098,PMC4279972,Oral foregut cyst in the ventral tongue: a case report.,J Korean Assoc Oral Maxillofac Surg,2023-12-17-22-16-26,True,NotMatch
25579985,PMC4336381,Surgical management of adult-onset cystic hygroma in the axilla.,Int J Surg Case Rep,2023-12-17-22-16-26,True,NotMatch
25606029,PMC4296252,Cystic lymphangioma of the chest wall: a case report.,Case Rep Gastroenterol,2023-12-17-22-16-26,True,Match
25624641,PMC4296469,Unilateral gingival lymphangioma: A first case report.,J Indian Soc Periodontol,2023-12-17-22-16-26,True,Match
25629024,PMC4303758,Carvenous lymphangioma of the vulva.,Obstet Gynecol Sci,2023-12-17-22-16-26,True,Match
25646065,PMC4309874,Successful treatment of orbital lymphangioma with intralesional bleomycin and application of continuous negative pressure.,Korean J Ophthalmol,2023-12-17-22-16-26,True,Match
25648471,PMC4336391,Inflammatory pseudotumor of spleen: a case report.,Int J Surg Case Rep,2023-12-17-22-16-26,True,NotMatch
25671054,PMC4294178,Not your typical angioma.,Eplasty,2023-12-17-22-16-26,True,NotMatch
25674533,PMC4323441,Colonic lymphangiomatosis resolved after excisional biopsy.,Clin Endosc,2023-12-17-22-16-26,True,Match
25755947,PMC4335945,Abdominal cystic lymphangioma mimicking appendicitis.,European J Pediatr Surg Rep,2023-12-17-22-16-26,True,Match
25774241,PMC4347715,Torsion of the greater omentum secondary to omental lymphangioma in a child: a case report.,Pol J Radiol,2023-12-17-22-16-26,True,Match
25793081,PMC4359427,Cystic lymphangioma of the rectus abdominis muscle: an extremely rare clinical entity.,Iran J Pediatr,2023-12-17-22-16-26,True,Match
25821300,PMC4359940,A huge lymphangioma mimicking pleural effusion with extension to both chest cavities: a case report and review of literature.,Iran J Med Sci,2023-12-17-22-16-26,True,Match
25831002,PMC4371681,Cutaneous Lymphangioma circumscriptum - dermoscopic features.,An Bras Dermatol,2023-12-17-22-16-26,True,Match
25832463,PMC4381272,Hemorrhagic giant cystic lymphangioma of the liver in an adult female.,J Surg Case Rep,2023-12-17-22-16-26,True,Match
25838750,PMC4381384,Lymphangiocele: A very rare cause of primary infertility.,J Hum Reprod Sci,2023-12-17-22-16-26,True,NotMatch
25866696,PMC4381689,Retroperitoneal lymphangioma in an adult: a case report of a rare clinical entity.,Case Rep Surg,2023-12-17-22-16-26,True,Match
25889625,PMC4335415,Cystic lymphangioma of the adrenal gland: report of a case and review of the literature.,World J Surg Oncol,2023-12-17-22-16-26,True,Match
25898335,PMC4446689,Laparoscopic resection of a huge retroperitoneal cystic lymphangioma after successful reduction of tumor size with a double balloon catheter.,Int J Surg Case Rep,2023-12-17-22-16-26,True,Match
25954563,PMC4410542,Simple lymphangioma to generalized lymphatic anomaly: role of imaging in disclosure of a rare and morbid disease.,Case Rep Radiol,2023-12-17-22-16-26,True,Match
2597362,PMC3053688,Benign cystic mesothelioma of the peritoneum--a case report.,J Korean Med Sci,2023-12-17-22-16-26,True,NotMatch
25977737,PMC4427467,[Microcystic lymphangioma].,Pan Afr Med J,2023-12-17-22-16-26,True,Match
26019889,PMC4437906,"Correlative imaging of cystic lymphangiomas: ultrasound, CT and MRI comparison.",Acta Radiol Open,2023-12-17-22-16-26,True,Match
26034745,PMC4450163,Adrenal cystic lymphangioma presented with hypertension: a case report.,Nephrourol Mon,2023-12-17-22-16-26,True,Match
26085753,PMC4453208,Rare Case of Ovarian Cystic Lymphangioma Managed at Laparoscopy.,J Gynecol Endosc Surg,2023-12-17-22-16-26,True,Match
26097630,PMC4462551,[Acquired vulvar lymphangioma after treatment of a gynecological cancer].,Pan Afr Med J,2023-12-17-22-16-26,True,Match
26155225,PMC4304528,Surgical management and results for cystic neoplasms of pancreas.,Korean J Hepatobiliary Pancreat Surg,2023-12-17-22-16-26,True,NotMatch
26156111,PMC4698298,Clinical outcomes of primary surgical treatment for acquired vulvar lymphangioma circumscriptum.,Arch Gynecol Obstet,2023-12-17-22-16-26,True,Match
26167062,PMC4481748,Lymphangioma circumscriptum of the vulva: Report of a rare case.,J Midlife Health,2023-12-17-22-16-26,True,Match
26171312,PMC4487117,Dumbbell-Shaped Rhabdomyosarcoma: Two-Stage Surgical Resection.,European J Pediatr Surg Rep,2023-12-17-22-16-26,True,NotMatch
26185560,PMC4499237,[Lymphangioma of the foot: an exceptional case].,Pan Afr Med J,2023-12-17-22-16-26,True,Match
26187157,PMC4506575,Primary Kaposi's sarcoma of the heart in non-immunodeficient patient: case report and literature review.,Diagn Pathol,2023-12-17-22-16-26,True,NotMatch
26225341,PMC4513416,Two cases of lymphangioma circumscriptum successfully treated with pulsed dye laser and cryotherapy.,Indian Dermatol Online J,2023-12-17-22-16-26,True,Match
26225342,PMC4513417,Treatment options of lymphangioma circumscriptum.,Indian Dermatol Online J,2023-12-17-22-16-26,True,Match
26236435,PMC4517312,Prevalence of Head and Neck Tumors in Children under 12 Years of Age Referred to the Pathology Department of Children's Hospital in Tabriz during a 10-year Period.,J Dent Res Dent Clin Dent Prospects,2023-12-17-22-16-26,True,NotMatch
26309472,PMC4537904,Solitary hepatic lymphangioma in an 8-month-old child.,Pan Afr Med J,2023-12-17-22-16-26,True,Match
